bit_index,bit_name,accuracy,ct_prevalence,py_prevalence
678,ring:hetero_[6]_Z_generic,0.5461504326603062,0.24251164854670512,0.696361215886399
421,chain:alkaneBranch_isopropyl_C3,0.741402263146217,0.11615265143110717,0.37475038828489016
431,chain:alkaneCyclic_ethyl_C2_(connect_noZ),0.7591524295540271,0.17661415575771022,0.41746172620368316
456,chain:alkeneCyclic_ethene_generic,0.8695362769025959,0.10295096516529842,0.17350787663634346
455,chain:alkeneCyclic_ethene_C_(connect_noZ),0.9049256711781672,0.05757710228533393,0.13889505214111383
265,bond:quatN_b-carbonyl,0.9334368759707122,0.0006656312402928778,0.06722875526958065
691,ring:hetero_[6_6]_Z_generic,0.9343243842911028,0.07144441979143555,0.1371200355003328
82,bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic,0.9396494342134457,0.04759263368094076,0.036276902595961835
75,bond:CC(=O)C_ketone_alkane_cyclic,0.9586199245617928,0.048923896161526516,0.07211005103172842
646,ring:hetero_[5_6]_Z_generic,0.9611715109829154,0.08386953627690259,0.12269802529398713
81,bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one,0.9664965609052585,0.022964277790104282,0.025848679831373417
453,chain:alkeneCyclic_diene_cyclohexene,0.9700465941868205,0.04426447747947637,0.01497670290658975
465,chain:alkeneLinear_mono-ene_ethylene,0.9718216108276015,0.04126913689815842,0.06944752607055692
36,bond:C(=O)N_carboxamide_generic,0.9719325493676503,0.20601286887064565,0.179720434879077
214,bond:NC=O_aminocarbonyl_generic,0.972709119147992,0.20678943865098734,0.179720434879077
73,bond:CC(=O)C_ketone_aliphatic_acyclic,0.972709119147992,0.04703794098069669,0.07432882183270469
68,bond:C=O_carbonyl_ab-unsaturated_generic,0.9758153982693588,0.06046150432660306,0.036276902595961835
463,chain:alkeneLinear_mono-ene_allyl,0.9773685378300422,0.03705347237630353,0.05968493454626137
109,bond:CN_amine_ter-N_generic,0.9784779232305303,0.13046372309740403,0.14865764366540937
106,bond:CN_amine_ter-N_aliphatic,0.9786998003106279,0.1302418460173064,0.14865764366540937
501,chain:oxy-alkaneLinear_ethyleneOxide_EO10,0.9824717106722876,0.00011093854004881296,0.01763922786776126
494,chain:oxy-alkaneLinear_ethyleneOxide_EO1,0.9826935877523851,0.015864211226980254,0.0014422010206345684
486,chain:aromaticAlkane_Ph-C1_cyclic,0.9826935877523851,0.10761038384734857,0.09030397159973375
656,ring:hetero_[6]_N_pyrimidine,0.9849123585533615,0.019303305968493455,0.03439094741513202
79,bond:CC(=O)C_ketone_alkene_cyclic_(C6),0.9867983137341912,0.014532948746394497,0.0013312624805857556
86,bond:CC(=O)C_ketone_generic,0.9876858220545818,0.10472598180607944,0.0924118038606612
495,chain:oxy-alkaneLinear_ethylenOxide_EO1(O),0.9877967605946306,0.01164854670512536,0.0005546927002440647
93,bond:CN_amine_aliphatic_generic,0.988129576214777,0.2080097625915243,0.21988018637674728
215,bond:NC=O_urea_generic,0.9883514532948746,0.029398713112935435,0.01775016640781007
84,bond:CC(=O)C_ketone_alkene_generic,0.9883514532948746,0.04160195251830486,0.0299534058131795
502,chain:oxy-alkaneLinear_ethyleneOxide_EO12,0.9884623918349235,0.00011093854004881296,0.01164854670512536
276,bond:S(=O)O_sulfonicAcid_anion,0.9891280230752163,0.0009984468604393166,0.011870423785222987
435,chain:alkaneCyclic_hexyl_C6,0.9900155313956068,0.0754382072331928,0.08542267583758598
85,bond:CC(=O)C_ketone_aromatic_aliphatic,0.9903483470157532,0.04581761704015975,0.03638784113601065
34,bond:C(=O)N_carboxamide_(NHR),0.9909030397159974,0.09429775904149101,0.08542267583758598
493,chain:aromaticAlkene_Ph-C2_cyclic,0.9913467938761926,0.015864211226980254,0.007211005103172842
59,bond:C=N_imine_oxy,0.9915686709562902,0.0,0.008431329043709785
97,bond:CN_amine_aromatic_generic,0.991679609496339,0.12380741069447526,0.12524961171510982
654,ring:hetero_[6]_N_pyridine,0.9917905480363879,0.05358331484357666,0.061792766807188815
688,ring:hetero_[6_6]_O_benzopyran,0.9923452407366319,0.012536055025515865,0.00488129576214777
200,bond:N=[N+]=[N-]_azide_generic,0.9926780563567783,0.0003328156201464389,0.007654759263368094
83,bond:CC(=O)C_ketone_alkene_cyclic_3-en-1-one,0.9930108719769248,0.004326603061903705,0.00488129576214777
67,bond:C=O_carbonyl_ab-unsaturated_aliphatic_(michael_acceptors),0.9931218105169736,0.022520523629909032,0.01564233414688263
35,bond:C(=O)N_carboxamide_(NR2),0.99345462613712,0.06112713556689594,0.05458176170401598
496,chain:oxy-alkaneLinear_ethyleneOxide_EO2,0.9944530729975594,0.005325049922343022,0.00022187708009762592
42,bond:C(=O)O_carboxylicAcid_aromatic,0.9944530729975594,0.026736188151763922,0.032283115154204574
40,bond:C(=O)O_carboxylicAcid_alkenyl,0.9945640115376082,0.022742400710006657,0.01730641224761482
115,bond:COC_ether_alkenyl,0.9945640115376082,0.010650099844686045,0.005214111382294209
55,bond:C=N_carboxamidine_generic,0.9947858886177058,0.012979809185711117,0.007765697803416907
503,chain:oxy-alkaneLinear_ethyleneOxide_EO14,0.9947858886177058,0.00011093854004881296,0.005325049922343022
685,ring:hetero_[6_6]_N_quinoline,0.9948968271577546,0.009873530064344353,0.01497670290658975
434,chain:alkaneCyclic_pentyl_C5,0.995229642777901,0.04382072331928112,0.048591080541380074
642,ring:hetero_[5_6]_N_purine,0.995229642777901,0.0037719103616596404,0.008542267583758598
663,ring:hetero_[6]_N_triazine_generic,0.9953405813179499,0.014311071666296872,0.009651652984246728
100,bond:CN_amine_pri-NH2_aromatic,0.9953405813179499,0.05768804082538274,0.06234745950743288
47,bond:C(=O)O_carboxylicEster_alkenyl,0.9955624583980475,0.029176836032837807,0.02473929443088529
454,chain:alkeneCyclic_diene_cyclopentadiene,0.9962280896383403,0.004437541601952518,0.0006656312402928778
689,ring:hetero_[6_6]_O_benzopyrone_(1_2-),0.9963390281783892,0.0037719103616596404,0.00011093854004881296
114,bond:COC_ether_aliphatic__aromatic,0.9963390281783892,0.13112935433769693,0.12924339915686708
531,group:aminoAcid_proline,0.996449966718438,0.0036609718216108274,0.00011093854004881296
141,bond:CX_halide_alkenyl-X_generic,0.996449966718438,0.01464388728644331,0.011093854004881295
582,group:nucleobase_uracil,0.9966718437985356,0.0033281562014643887,0.0
690,ring:hetero_[6_6]_O_benzopyrone_(1_4-),0.9966718437985356,0.0038828489017084535,0.0005546927002440647
101,bond:CN_amine_pri-NH2_generic,0.9966718437985356,0.1010650099844686,0.10439316618593299
184,bond:CX_halide_aromatic-X_generic,0.9966718437985356,0.13933880630130907,0.14266696250277347
120,bond:COH_alcohol_alkene_cyclic,0.9967827823385844,0.007765697803416907,0.005435988462391835
134,bond:CS_sulfide,0.9967827823385844,0.06467716884845795,0.06145995118704238
92,bond:CN_amine_alicyclic_generic,0.9968937208786333,0.09951187042378522,0.09640559130241846
74,bond:CC(=O)C_ketone_aliphatic_generic,0.9970046594186821,0.061792766807188815,0.05879742622587087
635,ring:hetero_[5_5]_Z_generic,0.9971155979587308,0.006545373862879965,0.0094297759041491
497,chain:oxy-alkaneLinear_ethyleneOxide_EO3,0.9972265364987797,0.002773463501220324,0.0
569,group:ligand_path_5_bidentate_diformamide,0.9972265364987797,0.002773463501220324,0.0
118,bond:COH_alcohol_alkene,0.9972265364987797,0.008209451963612158,0.005435988462391835
584,group:nucleobase_xanthine_purine-2_6-dione,0.9972265364987797,0.002773463501220324,0.0
504,chain:oxy-alkaneLinear_ethyleneOxide_EO16,0.9973374750388285,0.00011093854004881296,0.002773463501220324
268,bond:quatP_phosphonium,0.9973374750388285,0.0018859551808298202,0.004548480142001331
56,bond:C=N_guanidine_generic,0.9973374750388285,0.011204792544930108,0.008542267583758598
198,bond:N[!C]_amino,0.9974484135788773,0.01608608830707788,0.018637674728200576
107,bond:CN_amine_ter-N_aromatic,0.9974484135788773,0.03461282449522964,0.03450188595518083
124,bond:COH_alcohol_benzyl,0.9975593521189261,0.019414244508542268,0.021854892389616153
122,bond:COH_alcohol_aromatic,0.997670290658975,0.09041491013978256,0.09274461948080763
657,ring:hetero_[6]_N_pyrimidine_2_4-dione,0.9977812291990238,0.006878189483026403,0.009096960284002663
609,ring:hetero_[5]_N_imidazole,0.9977812291990238,0.03649877967605946,0.03871755047703572
592,ring:fused_[6_6]_tetralin,0.9980031062791214,0.012092300865320612,0.014089194586199246
16,bond:C(~Z)~C~Q_a-halocarbonyl,0.9980031062791214,0.013201686265808742,0.011204792544930108
662,ring:hetero_[6]_N_triazine_(1_3_5-),0.9981140448191702,0.005103172842245396,0.006989128023075216
610,ring:hetero_[5]_N_pyrazole,0.9981140448191702,0.005879742622587086,0.007765697803416907
507,chain:oxy-alkaneBranch_propyleneoxide_PO1,0.9982249833592189,0.0014422010206345684,0.0003328156201464389
223,bond:NN_hydrazine_alkyl_N(connect_Z=1),0.9982249833592189,0.006434435322831151,0.004659418682050144
216,bond:NC=O_urea_thio,0.9982249833592189,0.005103172842245396,0.0033281562014643887
637,ring:hetero_[5_6]_N_benzimidazole,0.9983359218992678,0.006212558242733526,0.00787663634346572
105,bond:CN_amine_sec-NH_generic,0.9983359218992678,0.07122254271133792,0.07044597293099623
428,chain:alkaneBranch_isononyl_heptyl_2_5-methyl,0.9983359218992678,0.0035500332815620148,0.0018859551808298202
521,group:aminoAcid_cysteine,0.9983359218992678,0.0014422010206345684,0.003106279121366763
227,bond:OZ_oxide_hyroxy,0.9983359218992678,0.036165964055913026,0.03783004215664522
578,group:nucleobase_cytosine,0.9984468604393166,0.0015531395606833815,0.0
103,bond:CN_amine_sec-NH_aromatic,0.9984468604393166,0.02473929443088529,0.024961171510982916
653,ring:hetero_[6]_N_pyridazine,0.9984468604393166,0.0017750166407810074,0.0033281562014643887
473,chain:aromaticAlkane_Ar-C-Ar,0.9985577989793655,0.03705347237630353,0.038495673396938095
684,ring:hetero_[6_6]_N_quinazoline,0.9985577989793655,0.0018859551808298202,0.0033281562014643887
583,group:nucleobase_hypoxanthine,0.9986687375194142,0.0013312624805857556,0.0
498,chain:oxy-alkaneLinear_ethyleneOxide_EO4,0.9986687375194142,0.0013312624805857556,0.0
108,bond:CN_amine_ter-N_aromatic_aliphatic,0.998779676059463,0.026514311071666297,0.02773463501220324
647,ring:hetero_[5_7]_Z_generic,0.998779676059463,0.005103172842245396,0.006323496782782339
505,chain:oxy-alkaneLinear_ethyleneOxide_EO18,0.998779676059463,0.00011093854004881296,0.0013312624805857556
616,ring:hetero_[5]_N_triazole_(1_2_4-),0.998779676059463,0.0071000665631240295,0.008320390503660971
133,bond:CS_sulfide_dialkyl,0.998779676059463,0.03727534945640115,0.036720656756157086
581,group:nucleobase_thymine,0.998779676059463,0.0012203239405369425,0.0
661,ring:hetero_[6]_N_triazine_(1_2_4-),0.9988906145995119,0.00022187708009762592,0.0013312624805857556
58,bond:C=N_imine_N(connect_noZ),0.9988906145995119,0.009096960284002663,0.007987574883514533
32,bond:C(=O)N_carbamate,0.9988906145995119,0.01763922786776126,0.01652984246727313
579,group:nucleobase_guanine,0.9990015531395607,0.0009984468604393166,0.0
424,chain:alkaneBranch_isohexyl_pentyl_3-methyl,0.9990015531395607,0.01009540714444198,0.009096960284002663
266,bond:quatN_generic,0.9990015531395607,0.02285333925005547,0.023851786110494787
104,bond:CN_amine_sec-NH_aromatic_aliphatic,0.9991124916796095,0.014532948746394497,0.015420457066785001
620,ring:hetero_[5]_N_S_isothiazole,0.9991124916796095,0.00044375416019525185,0.0013312624805857556
619,ring:hetero_[5]_N_O_oxazole,0.9992234302196583,0.0014422010206345684,0.002218770800976259
224,bond:NN=N_triazene,0.9992234302196583,0.0012203239405369425,0.00044375416019525185
622,ring:hetero_[5]_N_S_thiazole,0.9992234302196583,0.013645440426003994,0.014422010206345684
555,group:ligand_path_4_bidentate_bipyridyl,0.9993343687597072,0.0003328156201464389,0.0009984468604393166
686,ring:hetero_[6_6]_N_quinoxaline,0.9993343687597072,0.0013312624805857556,0.0019968937208786333
110,bond:CNO_amineOxide_aromatic,0.9993343687597072,0.0012203239405369425,0.0018859551808298202
508,chain:oxy-alkaneBranch_propyleneoxide_PO2,0.9993343687597072,0.0005546927002440647,0.00011093854004881296
199,bond:N=[N+]=[N-]_azide_aromatic,0.9993343687597072,0.00011093854004881296,0.0007765697803416907
652,ring:hetero_[6]_N_pyrazine,0.9993343687597072,0.00488129576214777,0.005546927002440648
57,bond:C=N_imine_C(connect_H_gt_0),0.9993343687597072,0.005546927002440648,0.00488129576214777
49,bond:C(=O)O_carboxylicEster_aromatic,0.9993343687597072,0.03516751719547371,0.035389394275571334
31,bond:C(=O)N_carbamate_thio_generic,0.9994453072997559,0.002551586421122698,0.0019968937208786333
651,ring:hetero_[6]_N_piperidine,0.9994453072997559,0.04925671178167295,0.04981140448191702
643,ring:hetero_[5_6]_N_S_benzothiazole_(1_3-),0.9994453072997559,0.0038828489017084535,0.004437541601952518
121,bond:COH_alcohol_allyl,0.9994453072997559,0.012868870645662302,0.012314177945418238
90,bond:CC(=O)C_quinone_1_4-benzo,0.9994453072997559,0.006878189483026403,0.006989128023075216
457,chain:alkeneCyclic_triene_tropilidine,0.9994453072997559,0.0009984468604393166,0.00044375416019525185
461,chain:alkeneLinear_diene_linoleic_(C18),0.9995562458398047,0.00044375416019525185,0.0
11,bond:C#N_nitrile_ab-unsaturated,0.9995562458398047,0.0032172176614155756,0.002773463501220324
588,ring:fused_[5_6]_indane,0.9995562458398047,0.004437541601952518,0.00488129576214777
37,bond:C(=O)N_carboxamide_thio,0.9995562458398047,0.0013312624805857556,0.0008875083203905037
660,ring:hetero_[6]_N_triazine_(1_2_3-),0.9995562458398047,0.0,0.00044375416019525185
621,ring:hetero_[5]_N_S_thiadiazole_(1_3_4-),0.9995562458398047,0.0011093854004881295,0.0015531395606833815
573,group:ligand_path_5_macrocycle,0.9995562458398047,0.00044375416019525185,0.0
65,bond:C=O_carbonyl_1_2-di,0.9995562458398047,0.007432882183270468,0.006989128023075216
80,bond:CC(=O)C_ketone_alkene_cyclic_(C7),0.9995562458398047,0.00044375416019525185,0.0
91,bond:CC(=O)C_quinone_1_4-naphtho,0.9996671843798536,0.005435988462391835,0.005325049922343022
89,bond:CC(=O)C_quinone_1_2-naphtho,0.9996671843798536,0.0003328156201464389,0.0
500,chain:oxy-alkaneLinear_ethyleneOxide_EO8,0.9996671843798536,0.0003328156201464389,0.0
88,bond:CC(=O)C_quinone_1_2-benzo,0.9996671843798536,0.00044375416019525185,0.00011093854004881296
218,bond:NN_hydrazine_alkyl_generic,0.9996671843798536,0.0009984468604393166,0.0006656312402928778
709,ring:polycycle_bicyclo_[2.2.2]octatriene,0.9996671843798536,0.0,0.0003328156201464389
188,bond:CX_halide_aromatic-X_halo_phenol_para,0.9996671843798536,0.020856445529176836,0.020523629909030398
469,chain:alkeneLinear_triene_linolenic_(C18),0.9996671843798536,0.0003328156201464389,0.0
499,chain:oxy-alkaneLinear_ethyleneOxide_EO6,0.9996671843798536,0.0003328156201464389,0.0
509,chain:oxy-alkaneBranch_propyleneoxide_PO3,0.9996671843798536,0.00022187708009762592,0.00011093854004881296
140,bond:CX_halide_alkenyl-X_dihalo_(1_2-),0.9996671843798536,0.00488129576214777,0.004548480142001331
160,bond:CX_halide_alkyl-X_dihalo_(1_3),0.9996671843798536,0.025626802751275792,0.025293987131129354
650,ring:hetero_[6]_N_piperazine,0.9997781229199024,0.02130019968937209,0.021522076769469715
595,ring:fused_PAH_anthracene,0.9997781229199024,0.002551586421122698,0.002773463501220324
585,ring:aromatic_benzene,0.9997781229199024,0.5431550920789883,0.5433769691590858
590,ring:fused_[5_7]_azulene,0.9997781229199024,0.00022187708009762592,0.0
591,ring:fused_[6_6]_naphthalene,0.9997781229199024,0.02362990903039716,0.023851786110494787
132,bond:CS_sulfide_di-,0.9997781229199024,0.005435988462391835,0.005214111382294209
586,ring:aromatic_biphenyl,0.9997781229199024,0.013201686265808742,0.012979809185711117
618,ring:hetero_[5]_N_O_isoxazole,0.9997781229199024,0.0036609718216108274,0.0038828489017084535
614,ring:hetero_[5]_N_tetrazole,0.9997781229199024,0.004215664521854893,0.004437541601952518
39,bond:C(=O)O_acidAnhydride,0.9997781229199024,0.0033281562014643887,0.003106279121366763
677,ring:hetero_[6]_Z_1_4-,0.9997781229199024,0.04493010871976925,0.04515198579986687
29,bond:C(=O)N_carbamate_dithio,0.9997781229199024,0.0033281562014643887,0.003106279121366763
20,bond:C(~Z)~C~Q_haloamine_haloethyl_(N-mustard),0.9997781229199024,0.0017750166407810074,0.0019968937208786333
692,ring:hetero_[6_6_6]_N_acridine,0.9997781229199024,0.0006656312402928778,0.0008875083203905037
452,chain:alkeneCyclic_diene_1_5-cyclooctadiene,0.9997781229199024,0.00022187708009762592,0.0
204,bond:N=N_azo_aliphatic_acyclic,0.9997781229199024,0.0005546927002440647,0.0003328156201464389
186,bond:CX_halide_aromatic-X_halo_phenol_meta,0.9997781229199024,0.00976259152429554,0.009540714444197915
506,chain:oxy-alkaneLinear_ethyleneOxide_EO20,0.9997781229199024,0.00011093854004881296,0.0003328156201464389
451,chain:alkeneCyclic_diene_1_3-cyclohexadiene_C6,0.9997781229199024,0.0008875083203905037,0.0006656312402928778
129,bond:COH_alcohol_pri-alkyl,0.9998890614599512,0.07477257599289994,0.07488351453294875
589,ring:fused_[5_6]_indene,0.9998890614599512,0.0005546927002440647,0.0006656312402928778
128,bond:COH_alcohol_generic,0.9998890614599512,0.25327268693144,0.2533836254714888
696,ring:hetero_[6_6_6]_O_benzopyran_dibenzo[b_e],0.9998890614599512,0.0012203239405369425,0.0011093854004881295
695,ring:hetero_[6_6_6]_O_benzopyran_dibenzo[b_d],0.9998890614599512,0.00022187708009762592,0.00011093854004881296
682,ring:hetero_[6_6]_N_pteridine,0.9998890614599512,0.00044375416019525185,0.0005546927002440647
117,bond:COH_alcohol_aliphatic_generic,0.9998890614599512,0.1756157088972709,0.17572664743731972
593,ring:fused_PAH_acenaphthylene,0.9998890614599512,0.0011093854004881295,0.0012203239405369425
598,ring:fused_PAH_fluorene,0.9998890614599512,0.0018859551808298202,0.0017750166407810074
599,ring:fused_PAH_phenanthrene,0.9998890614599512,0.0034390947415132017,0.0035500332815620148
600,ring:fused_PAH_pyrene,0.9998890614599512,0.0011093854004881295,0.0012203239405369425
116,bond:COC_ether_aromatic,0.9998890614599512,0.013312624805857555,0.013201686265808742
94,bond:CN_amine_alkyl_ethanolamine,0.9998890614599512,0.010761038384734857,0.01087197692478367
102,bond:CN_amine_sec-NH_alkyl,0.9998890614599512,0.05813179498557799,0.058242733525626804
624,ring:hetero_[5]_O_furan,0.9998890614599512,0.00976259152429554,0.009873530064344353
70,bond:C=O_carbonyl_generic,0.9998890614599512,0.536165964055913,0.5362769025959618
64,bond:C=O_aldehyde_generic,0.9998890614599512,0.017528289327712446,0.017417350787663634
